image_path,label,target,Imagenes
autistic\1395.jpg,autistic,0,"[[[0.98039216 0.98039216 0.6745098 ]
  [0.98823529 0.98823529 0.68235294]
  [0.97254902 0.96862745 0.67843137]
  ...
  [0.72941176 0.78431373 0.62352941]
  [0.71764706 0.77254902 0.61176471]
  [0.70980392 0.76470588 0.60392157]]

 [[0.98431373 0.98431373 0.67843137]
  [0.98431373 0.98431373 0.68627451]
  [0.97254902 0.96862745 0.67843137]
  ...
  [0.72156863 0.77647059 0.61568627]
  [0.71372549 0.76862745 0.60784314]
  [0.71372549 0.76862745 0.60784314]]

 [[0.98039216 0.98039216 0.68235294]
  [0.98431373 0.98431373 0.68627451]
  [0.98431373 0.97254902 0.68235294]
  ...
  [0.68627451 0.74117647 0.58039216]
  [0.67058824 0.7254902  0.56470588]
  [0.6627451  0.71764706 0.55686275]]

 ...

 [[0.16862745 0.29411765 0.25098039]
  [0.18431373 0.30980392 0.26666667]
  [0.18431373 0.30588235 0.27058824]
  ...
  [0.21960784 0.1254902  0.4       ]
  [0.19607843 0.11372549 0.38039216]
  [0.18431373 0.11372549 0.37647059]]

 [[0.21176471 0.34509804 0.30588235]
  [0.20392157 0.3372549  0.29803922]
  [0.18823529 0.30980392 0.28235294]
  ...
  [0.27058824 0.1372549  0.47843137]
  [0.27843137 0.15686275 0.49019608]
  [0.2745098  0.15686275 0.48235294]]

 [[0.19607843 0.3254902  0.29803922]
  [0.20392157 0.33333333 0.30588235]
  [0.21568627 0.33333333 0.31372549]
  ...
  [0.22352941 0.07843137 0.44705882]
  [0.25882353 0.11372549 0.48235294]
  [0.27058824 0.13333333 0.49019608]]]"
autistic\0011.jpg,autistic,0,"[[[0.08627451 0.05098039 0.01176471]
  [0.08235294 0.05098039 0.        ]
  [0.09019608 0.05490196 0.00392157]
  ...
  [0.77254902 0.80392157 0.77647059]
  [0.8        0.82745098 0.8       ]
  [0.81176471 0.83921569 0.81176471]]

 [[0.08627451 0.04313725 0.01176471]
  [0.07843137 0.03921569 0.        ]
  [0.08627451 0.03921569 0.        ]
  ...
  [0.77254902 0.80392157 0.77647059]
  [0.8        0.82745098 0.8       ]
  [0.81176471 0.83921569 0.81176471]]

 [[0.09803922 0.03529412 0.01176471]
  [0.09019608 0.02745098 0.00392157]
  [0.09411765 0.02352941 0.        ]
  ...
  [0.77254902 0.80392157 0.77647059]
  [0.8        0.82745098 0.8       ]
  [0.81176471 0.83921569 0.81176471]]

 ...

 [[0.01568627 0.45882353 0.62745098]
  [0.05098039 0.49019608 0.65882353]
  [0.03529412 0.4627451  0.63529412]
  ...
  [0.98431373 0.98431373 0.9372549 ]
  [0.98431373 0.98431373 0.9372549 ]
  [0.98431373 0.98431373 0.9372549 ]]

 [[0.02745098 0.49019608 0.65098039]
  [0.05490196 0.50196078 0.6627451 ]
  [0.05882353 0.48235294 0.64705882]
  ...
  [1.         0.99215686 0.95294118]
  [1.         0.99607843 0.95294118]
  [1.         0.99215686 0.94901961]]

 [[0.0627451  0.5372549  0.69411765]
  [0.0627451  0.51764706 0.67843137]
  [0.09803922 0.52156863 0.68235294]
  ...
  [1.         0.99607843 0.95686275]
  [1.         0.99607843 0.95294118]
  [1.         1.         0.95686275]]]"
non_autistic\0415.jpg,non_autistic,1,"[[[0.31764706 0.34117647 0.32156863]
  [0.32156863 0.34901961 0.32941176]
  [0.32156863 0.34509804 0.34117647]
  ...
  [0.11764706 0.2        0.3254902 ]
  [0.0745098  0.16078431 0.29803922]
  [0.07843137 0.16470588 0.30196078]]

 [[0.31764706 0.34117647 0.32156863]
  [0.34117647 0.36862745 0.34901961]
  [0.34901961 0.37254902 0.36862745]
  ...
  [0.14509804 0.23529412 0.36078431]
  [0.11372549 0.2        0.3372549 ]
  [0.10980392 0.19607843 0.33333333]]

 [[0.32156863 0.34509804 0.3254902 ]
  [0.34117647 0.36862745 0.34901961]
  [0.35686275 0.38039216 0.37647059]
  ...
  [0.08235294 0.17254902 0.29803922]
  [0.15294118 0.24313725 0.36862745]
  [0.1372549  0.21960784 0.34509804]]

 ...

 [[0.50196078 0.55686275 0.66666667]
  [0.49411765 0.54901961 0.65882353]
  [0.48235294 0.5372549  0.64705882]
  ...
  [0.25098039 0.25490196 0.21960784]
  [0.25098039 0.25490196 0.21960784]
  [0.25098039 0.25490196 0.21960784]]

 [[0.49803922 0.54509804 0.65490196]
  [0.49019608 0.54509804 0.65490196]
  [0.48235294 0.5372549  0.64705882]
  ...
  [0.25098039 0.25490196 0.21960784]
  [0.25490196 0.25882353 0.22352941]
  [0.25490196 0.25882353 0.22352941]]

 [[0.49411765 0.54117647 0.65098039]
  [0.50588235 0.55294118 0.6627451 ]
  [0.49803922 0.55294118 0.6627451 ]
  ...
  [0.25098039 0.25490196 0.21960784]
  [0.25490196 0.25882353 0.22352941]
  [0.25882353 0.2627451  0.22745098]]]"
autistic\0394.jpg,autistic,0,"[[[0.05882353 0.1254902  0.1372549 ]
  [0.07843137 0.14509804 0.15686275]
  [0.0745098  0.14901961 0.16078431]
  ...
  [0.4627451  0.56470588 0.61176471]
  [0.37254902 0.47058824 0.50980392]
  [0.39215686 0.49019608 0.52941176]]

 [[0.05882353 0.1254902  0.1372549 ]
  [0.07058824 0.1372549  0.14901961]
  [0.07058824 0.14509804 0.15686275]
  ...
  [0.51764706 0.61960784 0.66666667]
  [0.43921569 0.5372549  0.57647059]
  [0.35294118 0.45098039 0.49019608]]

 [[0.02745098 0.09803922 0.10196078]
  [0.05882353 0.12941176 0.13333333]
  [0.08627451 0.16470588 0.16862745]
  ...
  [0.48627451 0.58823529 0.63529412]
  [0.49411765 0.59215686 0.63137255]
  [0.43529412 0.52156863 0.56470588]]

 ...

 [[0.58039216 0.6745098  0.83921569]
  [0.70196078 0.78823529 0.94901961]
  [0.79607843 0.8745098  1.        ]
  ...
  [0.08627451 0.0627451  0.63921569]
  [0.09019608 0.03921569 0.61176471]
  [0.11372549 0.05490196 0.62352941]]

 [[0.36470588 0.4745098  0.75294118]
  [0.37254902 0.4745098  0.74901961]
  [0.38823529 0.48235294 0.74117647]
  ...
  [0.0745098  0.07058824 0.61960784]
  [0.07058824 0.05490196 0.58823529]
  [0.01568627 0.         0.51764706]]

 [[0.32941176 0.45098039 0.78431373]
  [0.34117647 0.45882353 0.78431373]
  [0.34509804 0.45098039 0.76862745]
  ...
  [0.01176471 0.01176471 0.54509804]
  [0.         0.         0.51764706]
  [0.01960784 0.01568627 0.51764706]]]"
non_autistic\0094.jpg,non_autistic,1,"[[[0.78039216 0.96078431 0.99215686]
  [0.78823529 0.96862745 1.        ]
  [0.8        0.96862745 1.        ]
  ...
  [0.58431373 0.59607843 0.56078431]
  [0.57647059 0.57647059 0.55294118]
  [0.56470588 0.56470588 0.54117647]]

 [[0.78039216 0.96078431 0.99215686]
  [0.78431373 0.96470588 0.99607843]
  [0.79215686 0.96078431 0.99607843]
  ...
  [0.58039216 0.59215686 0.55686275]
  [0.57647059 0.57647059 0.55294118]
  [0.56470588 0.56470588 0.54117647]]

 [[0.76862745 0.94901961 0.99215686]
  [0.77647059 0.95294118 0.99607843]
  [0.78039216 0.94901961 0.98431373]
  ...
  [0.58039216 0.59215686 0.55686275]
  [0.58431373 0.58431373 0.56078431]
  [0.57647059 0.57647059 0.55294118]]

 ...

 [[0.88235294 0.7372549  0.54117647]
  [0.89019608 0.74509804 0.54901961]
  [0.90196078 0.75294118 0.56470588]
  ...
  [0.87843137 0.7372549  0.55686275]
  [0.84705882 0.70196078 0.52941176]
  [0.80784314 0.6627451  0.49019608]]

 [[0.89411765 0.76078431 0.55294118]
  [0.89803922 0.76470588 0.55686275]
  [0.90980392 0.77254902 0.57647059]
  ...
  [0.90980392 0.74901961 0.57254902]
  [0.88235294 0.72156863 0.54509804]
  [0.83137255 0.67843137 0.50196078]]

 [[0.90588235 0.77254902 0.56470588]
  [0.91372549 0.78039216 0.57254902]
  [0.92156863 0.78431373 0.58823529]
  ...
  [0.92941176 0.76470588 0.58823529]
  [0.90196078 0.74117647 0.56470588]
  [0.8627451  0.70196078 0.5254902 ]]]"
autistic\0262.jpg,autistic,0,"[[[0.34901961 0.48627451 0.50196078]
  [0.4        0.5372549  0.55294118]
  [0.4745098  0.58823529 0.61568627]
  ...
  [0.59607843 0.69411765 0.70196078]
  [0.58431373 0.69411765 0.69803922]
  [0.58039216 0.69019608 0.69411765]]

 [[0.33333333 0.47058824 0.48627451]
  [0.38823529 0.51372549 0.53333333]
  [0.45882353 0.57647059 0.59607843]
  ...
  [0.62352941 0.72156863 0.72941176]
  [0.61960784 0.71764706 0.7254902 ]
  [0.61176471 0.72156863 0.7254902 ]]

 [[0.38039216 0.50980392 0.52156863]
  [0.42745098 0.55686275 0.56862745]
  [0.49411765 0.61568627 0.62745098]
  ...
  [0.6627451  0.75686275 0.75686275]
  [0.6627451  0.75686275 0.75686275]
  [0.65490196 0.75686275 0.75686275]]

 ...

 [[0.07058824 0.16470588 0.21176471]
  [0.06666667 0.16862745 0.21568627]
  [0.07843137 0.18039216 0.23529412]
  ...
  [0.2627451  0.34117647 0.32156863]
  [0.38039216 0.45882353 0.43921569]
  [0.44705882 0.53333333 0.51372549]]

 [[0.11764706 0.2        0.25882353]
  [0.11372549 0.20392157 0.2627451 ]
  [0.1254902  0.21568627 0.2745098 ]
  ...
  [0.21960784 0.29803922 0.27843137]
  [0.3254902  0.40392157 0.38431373]
  [0.38823529 0.4745098  0.45490196]]

 [[0.15294118 0.23529412 0.29411765]
  [0.16470588 0.24705882 0.30588235]
  [0.18039216 0.27058824 0.32941176]
  ...
  [0.17647059 0.25490196 0.23529412]
  [0.2745098  0.35294118 0.33333333]
  [0.3372549  0.42352941 0.40392157]]]"
autistic\1274.jpg,autistic,0,"[[[0.89803922 0.96470588 1.        ]
  [0.89803922 0.96470588 1.        ]
  [0.89803922 0.96862745 0.99607843]
  ...
  [0.9254902  0.98039216 0.97647059]
  [0.92941176 0.98431373 0.98039216]
  [0.9254902  0.98039216 0.97647059]]

 [[0.89803922 0.96470588 1.        ]
  [0.89803922 0.96470588 1.        ]
  [0.89803922 0.96862745 0.99607843]
  ...
  [0.92156863 0.97647059 0.97254902]
  [0.92941176 0.98431373 0.98039216]
  [0.92941176 0.98431373 0.98039216]]

 [[0.90196078 0.97254902 1.        ]
  [0.90196078 0.97254902 1.        ]
  [0.90196078 0.97254902 1.        ]
  ...
  [0.9254902  0.97254902 0.97254902]
  [0.9372549  0.98431373 0.98431373]
  [0.94117647 0.98823529 0.98823529]]

 ...

 [[0.95294118 0.92941176 0.97254902]
  [0.94901961 0.9254902  0.96862745]
  [0.94901961 0.91764706 0.95686275]
  ...
  [0.65882353 0.70980392 0.76470588]
  [0.6627451  0.71372549 0.77647059]
  [0.65490196 0.71372549 0.77647059]]

 [[0.92156863 0.89803922 0.94117647]
  [0.92156863 0.89803922 0.94117647]
  [0.91764706 0.89803922 0.93333333]
  ...
  [0.65490196 0.70980392 0.75686275]
  [0.65490196 0.70588235 0.76078431]
  [0.65882353 0.70980392 0.76470588]]

 [[0.90980392 0.88627451 0.92941176]
  [0.91372549 0.89019608 0.93333333]
  [0.90980392 0.89019608 0.9254902 ]
  ...
  [0.6627451  0.70980392 0.75686275]
  [0.65490196 0.70588235 0.76078431]
  [0.65882353 0.70980392 0.76470588]]]"
autistic\0178.jpg,autistic,0,"[[[0.22352941 0.28627451 0.3372549 ]
  [0.29019608 0.35294118 0.40392157]
  [0.2        0.24705882 0.29411765]
  ...
  [0.2745098  0.3254902  0.38823529]
  [0.22745098 0.2745098  0.34509804]
  [0.20392157 0.25098039 0.32156863]]

 [[0.27058824 0.33333333 0.38431373]
  [0.18039216 0.23529412 0.28235294]
  [0.12941176 0.17647059 0.22352941]
  ...
  [0.26666667 0.31764706 0.38039216]
  [0.23529412 0.28235294 0.35294118]
  [0.21960784 0.26666667 0.3372549 ]]

 [[0.23137255 0.28627451 0.33333333]
  [0.10196078 0.16078431 0.19607843]
  [0.11764706 0.16470588 0.20392157]
  ...
  [0.25882353 0.31764706 0.38039216]
  [0.24705882 0.30196078 0.37254902]
  [0.23921569 0.29411765 0.36470588]]

 ...

 [[0.45098039 0.6        0.69411765]
  [0.39607843 0.54509804 0.63921569]
  [0.34901961 0.48627451 0.58823529]
  ...
  [0.12941176 0.10980392 0.09803922]
  [0.12941176 0.10980392 0.09803922]
  [0.13333333 0.11372549 0.10196078]]

 [[0.46666667 0.61568627 0.70980392]
  [0.41176471 0.56078431 0.65490196]
  [0.35686275 0.49411765 0.59607843]
  ...
  [0.12941176 0.10980392 0.09803922]
  [0.12941176 0.10980392 0.09803922]
  [0.13333333 0.11372549 0.10196078]]

 [[0.47843137 0.62745098 0.72156863]
  [0.41960784 0.56862745 0.6627451 ]
  [0.36078431 0.49803922 0.6       ]
  ...
  [0.12941176 0.10980392 0.09803922]
  [0.12941176 0.10980392 0.09803922]
  [0.12941176 0.10980392 0.09803922]]]"
non_autistic\1054.jpg,non_autistic,1,"[[[0.38431373 0.56862745 0.74117647]
  [0.27843137 0.4627451  0.63529412]
  [0.19215686 0.36862745 0.54117647]
  ...
  [0.95294118 0.91372549 0.88627451]
  [0.94901961 0.90588235 0.89019608]
  [0.95686275 0.91372549 0.89803922]]

 [[0.35686275 0.54117647 0.71372549]
  [0.26666667 0.45098039 0.62352941]
  [0.15294118 0.32941176 0.50196078]
  ...
  [0.96078431 0.92156863 0.89411765]
  [0.95294118 0.90980392 0.89411765]
  [0.95686275 0.91372549 0.89803922]]

 [[0.27843137 0.45098039 0.63529412]
  [0.23137255 0.40392157 0.58823529]
  [0.17647059 0.34117647 0.5254902 ]
  ...
  [0.96470588 0.93333333 0.90588235]
  [0.95686275 0.9254902  0.89803922]
  [0.94901961 0.91764706 0.89019608]]

 ...

 [[0.65098039 0.65882353 0.51764706]
  [0.65098039 0.65882353 0.51764706]
  [0.64705882 0.6627451  0.52156863]
  ...
  [0.79607843 0.80784314 0.8       ]
  [0.78823529 0.8        0.79215686]
  [0.78431373 0.79607843 0.78823529]]

 [[0.65882353 0.67058824 0.51764706]
  [0.6627451  0.6745098  0.52156863]
  [0.65490196 0.6745098  0.52156863]
  ...
  [0.80392157 0.81568627 0.80784314]
  [0.79215686 0.80392157 0.79607843]
  [0.79215686 0.80392157 0.79607843]]

 [[0.67058824 0.68235294 0.52941176]
  [0.6745098  0.68627451 0.53333333]
  [0.66666667 0.68627451 0.53333333]
  ...
  [0.80392157 0.81568627 0.80784314]
  [0.79607843 0.80784314 0.8       ]
  [0.79215686 0.80392157 0.79607843]]]"
autistic\0016.jpg,autistic,0,"[[[0.98823529 0.96078431 0.94901961]
  [0.98823529 0.96078431 0.94901961]
  [0.98823529 0.95686275 0.95686275]
  ...
  [0.96862745 0.98823529 0.98431373]
  [0.96862745 0.98431373 0.98823529]
  [0.97254902 0.98823529 0.99215686]]

 [[0.98823529 0.96078431 0.94901961]
  [0.98823529 0.96078431 0.94901961]
  [0.98823529 0.95686275 0.95686275]
  ...
  [0.96862745 0.98823529 0.98431373]
  [0.96862745 0.98431373 0.98823529]
  [0.97254902 0.98823529 0.99215686]]

 [[0.98823529 0.96078431 0.94901961]
  [0.99215686 0.96470588 0.95294118]
  [0.99215686 0.96078431 0.96078431]
  ...
  [0.96862745 0.98431373 0.98823529]
  [0.96470588 0.98431373 0.99607843]
  [0.96470588 0.98431373 0.99607843]]

 ...

 [[0.90588235 0.9372549  0.93333333]
  [0.90588235 0.9372549  0.93333333]
  [0.90588235 0.9372549  0.93333333]
  ...
  [0.8745098  0.94117647 0.95294118]
  [0.8745098  0.94117647 0.95294118]
  [0.87058824 0.9372549  0.94901961]]

 [[0.90980392 0.94117647 0.94117647]
  [0.90980392 0.94117647 0.94117647]
  [0.90980392 0.94117647 0.9372549 ]
  ...
  [0.8627451  0.9372549  0.95686275]
  [0.87058824 0.94509804 0.96470588]
  [0.87058824 0.94509804 0.96470588]]

 [[0.91764706 0.94901961 0.94901961]
  [0.91764706 0.94901961 0.94901961]
  [0.91764706 0.94901961 0.94509804]
  ...
  [0.87058824 0.94117647 0.96862745]
  [0.86666667 0.94117647 0.96078431]
  [0.86666667 0.94117647 0.96078431]]]"
non_autistic\0624.jpg,non_autistic,1,"[[[0.47843137 0.52941176 0.4745098 ]
  [0.34901961 0.4        0.34509804]
  [0.38431373 0.43529412 0.37254902]
  ...
  [0.39215686 0.43529412 0.39607843]
  [0.43137255 0.43921569 0.41568627]
  [0.30588235 0.30588235 0.28235294]]

 [[0.40784314 0.45882353 0.40392157]
  [0.43529412 0.48627451 0.42352941]
  [0.54901961 0.6        0.5372549 ]
  ...
  [0.42745098 0.47058824 0.43137255]
  [0.4627451  0.48235294 0.44705882]
  [0.44705882 0.45882353 0.42352941]]

 [[0.37647059 0.41960784 0.35686275]
  [0.4745098  0.52156863 0.45098039]
  [0.6        0.64705882 0.57647059]
  ...
  [0.38039216 0.44705882 0.39607843]
  [0.44313725 0.48235294 0.43529412]
  [0.54117647 0.57254902 0.52941176]]

 ...

 [[0.11764706 0.11372549 0.23921569]
  [0.16470588 0.16470588 0.28235294]
  [0.10588235 0.10588235 0.22352941]
  ...
  [0.11372549 0.01176471 0.56862745]
  [0.09803922 0.         0.57254902]
  [0.11764706 0.02745098 0.6       ]]

 [[0.08235294 0.06666667 0.20392157]
  [0.1254902  0.10980392 0.24705882]
  [0.10980392 0.09411765 0.23137255]
  ...
  [0.09803922 0.         0.56470588]
  [0.11764706 0.01568627 0.59607843]
  [0.10980392 0.00784314 0.58823529]]

 [[0.10196078 0.0745098  0.21960784]
  [0.05882353 0.03137255 0.17647059]
  [0.10196078 0.08627451 0.22352941]
  ...
  [0.11764706 0.01960784 0.58431373]
  [0.11372549 0.01176471 0.59215686]
  [0.15294118 0.04705882 0.63529412]]]"
autistic\0989.jpg,autistic,0,"[[[1.         1.         0.98039216]
  [1.         1.         0.98039216]
  [1.         1.         0.98039216]
  ...
  [0.34509804 0.44313725 0.45098039]
  [0.35294118 0.44705882 0.44705882]
  [0.35686275 0.45098039 0.45098039]]

 [[1.         1.         0.98039216]
  [1.         1.         0.98039216]
  [1.         1.         0.98039216]
  ...
  [0.34117647 0.45098039 0.45490196]
  [0.34117647 0.45098039 0.45098039]
  [0.34509804 0.45490196 0.45490196]]

 [[1.         1.         0.98039216]
  [1.         1.         0.98039216]
  [1.         1.         0.98039216]
  ...
  [0.3372549  0.47058824 0.47058824]
  [0.3372549  0.47058824 0.46666667]
  [0.3372549  0.4745098  0.45882353]]

 ...

 [[0.19607843 0.20392157 0.20392157]
  [0.19607843 0.20392157 0.20392157]
  [0.2        0.20784314 0.20784314]
  ...
  [0.24313725 0.25098039 0.25098039]
  [0.25098039 0.25882353 0.25882353]
  [0.11372549 0.12156863 0.12156863]]

 [[0.19607843 0.20392157 0.20392157]
  [0.19215686 0.2        0.2       ]
  [0.19215686 0.2        0.2       ]
  ...
  [0.16470588 0.17254902 0.17254902]
  [0.32156863 0.32941176 0.32941176]
  [0.35294118 0.36078431 0.36078431]]

 [[0.20784314 0.21568627 0.21568627]
  [0.2        0.20784314 0.20784314]
  [0.19215686 0.2        0.2       ]
  ...
  [0.10196078 0.10980392 0.10980392]
  [0.12941176 0.1372549  0.1372549 ]
  [0.18431373 0.19215686 0.19215686]]]"
non_autistic\1069.jpg,non_autistic,1,"[[[0.96470588 0.98431373 0.97647059]
  [0.96470588 0.98431373 0.97647059]
  [0.96470588 0.98823529 0.96862745]
  ...
  [0.90588235 0.90980392 0.8745098 ]
  [0.90588235 0.90980392 0.8745098 ]
  [0.90588235 0.90980392 0.8745098 ]]

 [[0.96470588 0.98431373 0.97647059]
  [0.96470588 0.98431373 0.97647059]
  [0.96470588 0.98823529 0.96862745]
  ...
  [0.90588235 0.90980392 0.8745098 ]
  [0.90196078 0.90588235 0.87058824]
  [0.90588235 0.90980392 0.8745098 ]]

 [[0.96470588 0.98431373 0.97647059]
  [0.96470588 0.98431373 0.97647059]
  [0.96470588 0.98823529 0.96862745]
  ...
  [0.90588235 0.90980392 0.8745098 ]
  [0.90196078 0.90588235 0.87058824]
  [0.90588235 0.90980392 0.8745098 ]]

 ...

 [[0.94117647 0.89803922 0.84313725]
  [0.93333333 0.89019608 0.83529412]
  [0.92156863 0.88235294 0.81568627]
  ...
  [0.91764706 0.83529412 0.75294118]
  [0.9254902  0.83529412 0.74901961]
  [0.9254902  0.83529412 0.74901961]]

 [[0.94509804 0.90196078 0.84705882]
  [0.9372549  0.89411765 0.83921569]
  [0.9254902  0.88627451 0.81960784]
  ...
  [0.92156863 0.83137255 0.74509804]
  [0.92156863 0.83137255 0.74509804]
  [0.92156863 0.83137255 0.74509804]]

 [[0.94901961 0.90588235 0.85098039]
  [0.94117647 0.89803922 0.84313725]
  [0.93333333 0.89411765 0.82745098]
  ...
  [0.91764706 0.82745098 0.74117647]
  [0.91764706 0.82745098 0.74117647]
  [0.91372549 0.82352941 0.7372549 ]]]"
non_autistic\1060.jpg,non_autistic,1,"[[[0.16862745 0.20392157 0.25490196]
  [0.1372549  0.17254902 0.22352941]
  [0.16470588 0.21176471 0.25882353]
  ...
  [0.25098039 0.35686275 0.43529412]
  [0.23137255 0.3372549  0.41568627]
  [0.2        0.30588235 0.38431373]]

 [[0.14117647 0.17647059 0.22745098]
  [0.15686275 0.20392157 0.25098039]
  [0.18039216 0.22745098 0.2745098 ]
  ...
  [0.24313725 0.34901961 0.42745098]
  [0.23529412 0.34117647 0.41960784]
  [0.21960784 0.3254902  0.40392157]]

 [[0.1254902  0.17254902 0.21960784]
  [0.19215686 0.23921569 0.28627451]
  [0.18823529 0.23529412 0.28235294]
  ...
  [0.21960784 0.3254902  0.40784314]
  [0.21960784 0.3254902  0.40392157]
  [0.21176471 0.31764706 0.39607843]]

 ...

 [[0.18039216 0.10196078 0.09803922]
  [0.18039216 0.10196078 0.09803922]
  [0.17254902 0.10196078 0.09803922]
  ...
  [0.16470588 0.12941176 0.11372549]
  [0.17254902 0.12941176 0.11372549]
  [0.16470588 0.12156863 0.10588235]]

 [[0.18039216 0.09803922 0.09411765]
  [0.18431373 0.10588235 0.10196078]
  [0.17647059 0.10588235 0.10196078]
  ...
  [0.16862745 0.1254902  0.10980392]
  [0.18039216 0.13333333 0.11764706]
  [0.18431373 0.1372549  0.12156863]]

 [[0.17647059 0.09411765 0.09019608]
  [0.18431373 0.10588235 0.10196078]
  [0.18039216 0.10980392 0.10588235]
  ...
  [0.17254902 0.12941176 0.11372549]
  [0.18039216 0.13333333 0.11764706]
  [0.17647059 0.12941176 0.11372549]]]"
autistic\1266.jpg,autistic,0,"[[[0.22745098 0.51372549 0.56862745]
  [0.23529412 0.52156863 0.57647059]
  [0.2745098  0.56078431 0.61568627]
  ...
  [0.27058824 0.5372549  0.58823529]
  [0.28235294 0.5372549  0.59215686]
  [0.28235294 0.5372549  0.59215686]]

 [[0.22745098 0.51372549 0.56862745]
  [0.23529412 0.52156863 0.57647059]
  [0.2745098  0.56078431 0.61568627]
  ...
  [0.2745098  0.54117647 0.59215686]
  [0.28627451 0.54117647 0.59607843]
  [0.29019608 0.54509804 0.6       ]]

 [[0.22745098 0.51372549 0.56862745]
  [0.23529412 0.52156863 0.57647059]
  [0.2745098  0.56078431 0.61568627]
  ...
  [0.28235294 0.54901961 0.6       ]
  [0.29411765 0.54901961 0.60392157]
  [0.29411765 0.54901961 0.60392157]]

 ...

 [[0.79607843 0.47843137 0.27843137]
  [0.80392157 0.48627451 0.28627451]
  [0.85098039 0.54117647 0.34117647]
  ...
  [0.16470588 0.03921569 0.01568627]
  [0.1372549  0.02352941 0.        ]
  [0.1372549  0.02352941 0.        ]]

 [[0.79215686 0.48235294 0.28235294]
  [0.79607843 0.48627451 0.28627451]
  [0.85098039 0.54117647 0.34117647]
  ...
  [0.16078431 0.03529412 0.01176471]
  [0.13333333 0.01960784 0.        ]
  [0.1372549  0.02352941 0.        ]]

 [[0.78431373 0.4745098  0.2745098 ]
  [0.79215686 0.48235294 0.28235294]
  [0.85098039 0.54117647 0.34117647]
  ...
  [0.16470588 0.03921569 0.01568627]
  [0.14117647 0.02745098 0.        ]
  [0.14117647 0.02745098 0.        ]]]"
